gene_id	Geneid	locus_tag	gene_biotype	product	db_xref
FGSG_11855	gene:FGSG_11855	FGSG_11855	protein_coding	uncharacterized protein	GeneID:23558674
FGSG_11856	gene:FGSG_11856	FGSG_11856	protein_coding	DNA-repair protein rad13	GeneID:23558675
FGSG_11857	gene:FGSG_11857	FGSG_11857	protein_coding	uncharacterized protein	GeneID:23558676
FGSG_11858	gene:FGSG_11858	FGSG_11858	protein_coding	uncharacterized protein	GeneID:23558677
FGSG_11859	gene:FGSG_11859	FGSG_11859	protein_coding	uncharacterized protein	GeneID:23558678
FGSG_11860	gene:FGSG_11860	FGSG_11860	protein_coding	uncharacterized protein	GeneID:23558679
FGSG_11861	gene:FGSG_11861	FGSG_11861	protein_coding	uncharacterized protein	GeneID:23558680
FGSG_11862	gene:FGSG_11862	FGSG_11862	protein_coding	uncharacterized protein	GeneID:23558681
FGSG_11863	gene:FGSG_11863	FGSG_11863	protein_coding	uncharacterized protein	GeneID:23558682
FGSG_11864	gene:FGSG_11864	FGSG_11864	protein_coding	uncharacterized protein	GeneID:23558683
FGSG_11865	gene:FGSG_11865	FGSG_11865	protein_coding	mRNA 3'-end-processing protein yth-1	GeneID:23558684
FGSG_11866	gene:FGSG_11866	FGSG_11866	protein_coding	uncharacterized protein	GeneID:23558685
FGSG_11867	gene:FGSG_11867	FGSG_11867	protein_coding	uncharacterized protein	GeneID:23558686
FGSG_11868	gene:FGSG_11868	FGSG_11868	protein_coding	uncharacterized protein	GeneID:23558687
FGSG_11869	gene:FGSG_11869	FGSG_11869	protein_coding	uncharacterized protein	GeneID:23558688
FGSG_11870	gene:FGSG_11870	FGSG_11870	protein_coding	uncharacterized protein	GeneID:23558689
FGSG_11871	gene:FGSG_11871	FGSG_11871	protein_coding	uncharacterized protein	GeneID:23558690
FGSG_11872	gene:FGSG_11872	FGSG_11872	protein_coding	uncharacterized protein	GeneID:23558691
FGSG_11873	gene:FGSG_11873	FGSG_11873	protein_coding	uncharacterized protein	GeneID:23558692
FGSG_11874	gene:FGSG_11874	FGSG_11874	protein_coding	uncharacterized protein	GeneID:23558693
FGSG_11875	gene:FGSG_11875	FGSG_11875	protein_coding	uncharacterized protein	GeneID:23558694
FGSG_11876	gene:FGSG_11876	FGSG_11876	protein_coding	uncharacterized protein	GeneID:23558695
FGSG_11877	gene:FGSG_11877	FGSG_11877	protein_coding	uncharacterized protein	GeneID:23558696
FGSG_11878	gene:FGSG_11878	FGSG_11878	protein_coding	uncharacterized protein	GeneID:23558697
FGSG_11879	gene:FGSG_11879	FGSG_11879	protein_coding	uncharacterized protein	GeneID:23558698
FGSG_11880	gene:FGSG_11880	FGSG_11880	protein_coding	uncharacterized protein	GeneID:23558699
FGSG_11881	gene:FGSG_11881	FGSG_11881	protein_coding	uncharacterized protein	GeneID:23558700
FGSG_11882	gene:FGSG_11882	FGSG_11882	protein_coding	uncharacterized protein	GeneID:23558701
FGSG_11883	gene:FGSG_11883	FGSG_11883	protein_coding	uncharacterized protein	GeneID:23558702
FGSG_11884	gene:FGSG_11884	FGSG_11884	protein_coding	uncharacterized protein	GeneID:23558703
FGSG_11885	gene:FGSG_11885	FGSG_11885	protein_coding	uncharacterized protein	GeneID:23558704
FGSG_11886	gene:FGSG_11886	FGSG_11886	protein_coding	uncharacterized protein	GeneID:23558705
FGSG_11887	gene:FGSG_11887	FGSG_11887	protein_coding	uncharacterized protein	GeneID:23558706
FGSG_11888	gene:FGSG_11888	FGSG_11888	protein_coding	uncharacterized protein	GeneID:23558707
FGSG_11889	gene:FGSG_11889	FGSG_11889	protein_coding	uncharacterized protein	GeneID:23558708
FGSG_11890	gene:FGSG_11890	FGSG_11890	protein_coding	uncharacterized protein	GeneID:23558709
FGSG_11891	gene:FGSG_11891	FGSG_11891	protein_coding	uncharacterized protein	GeneID:23558710
FGSG_11892	gene:FGSG_11892	FGSG_11892	protein_coding	uncharacterized protein	GeneID:23558711
FGSG_11893	gene:FGSG_11893	FGSG_11893	protein_coding	uncharacterized protein	GeneID:23558712
FGSG_11894	gene:FGSG_11894	FGSG_11894	protein_coding	ATP synthase subunit alpha	GeneID:23558713
FGSG_11895	gene:FGSG_11895	FGSG_11895	protein_coding	uncharacterized protein	GeneID:23558714
FGSG_11896	gene:FGSG_11896	FGSG_11896	protein_coding	uncharacterized protein	GeneID:23558715
FGSG_11897	gene:FGSG_11897	FGSG_11897	protein_coding	uncharacterized protein	GeneID:23558716
FGSG_11898	gene:FGSG_11898	FGSG_11898	protein_coding	uncharacterized protein	GeneID:23558717
FGSG_11899	gene:FGSG_11899	FGSG_11899	protein_coding	uncharacterized protein	GeneID:23558718
FGSG_11900	gene:FGSG_11900	FGSG_11900	protein_coding	uncharacterized protein	GeneID:23558719
FGSG_11901	gene:FGSG_11901	FGSG_11901	protein_coding	uncharacterized protein	GeneID:23558720
FGSG_11902	gene:FGSG_11902	FGSG_11902	protein_coding	uncharacterized protein	GeneID:23558721
FGSG_11903	gene:FGSG_11903	FGSG_11903	protein_coding	uncharacterized protein	GeneID:23558722
FGSG_11904	gene:FGSG_11904	FGSG_11904	protein_coding	uncharacterized protein	GeneID:23558723
FGSG_11905	gene:FGSG_11905	FGSG_11905	protein_coding	uncharacterized protein	GeneID:23558724
FGSG_11906	gene:FGSG_11906	FGSG_11906	protein_coding	uncharacterized protein	GeneID:23558725
FGSG_11907	gene:FGSG_11907	FGSG_11907	protein_coding	uncharacterized protein	GeneID:23558726
FGSG_11908	gene:FGSG_11908	FGSG_11908	protein_coding	uncharacterized protein	GeneID:23558727
FGSG_11909	gene:FGSG_11909	FGSG_11909	protein_coding	uncharacterized protein	GeneID:23558728
FGSG_11910	gene:FGSG_11910	FGSG_11910	protein_coding	uncharacterized protein	GeneID:23558729
FGSG_11911	gene:FGSG_11911	FGSG_11911	protein_coding	uncharacterized protein	GeneID:23558730
FGSG_11912	gene:FGSG_11912	FGSG_11912	protein_coding	uncharacterized protein	GeneID:23558731
FGSG_11913	gene:FGSG_11913	FGSG_11913	protein_coding	uncharacterized protein	GeneID:23558732
FGSG_11914	gene:FGSG_11914	FGSG_11914	protein_coding	uncharacterized protein	GeneID:23558733
FGSG_11915	gene:FGSG_11915	FGSG_11915	protein_coding	disulfide-isomerase	GeneID:23558734
FGSG_11916	gene:FGSG_11916	FGSG_11916	protein_coding	uncharacterized protein	GeneID:23558735
FGSG_11917	gene:FGSG_11917	FGSG_11917	protein_coding	uncharacterized protein	GeneID:23558736
FGSG_11918	gene:FGSG_11918	FGSG_11918	protein_coding	uncharacterized protein	GeneID:23558737
FGSG_11919	gene:FGSG_11919	FGSG_11919	protein_coding	uncharacterized protein	GeneID:23558738
FGSG_11920	gene:FGSG_11920	FGSG_11920	protein_coding	uncharacterized protein	GeneID:23558739
FGSG_11921	gene:FGSG_11921	FGSG_11921	protein_coding	uncharacterized protein	GeneID:23558740
FGSG_11922	gene:FGSG_11922	FGSG_11922	protein_coding	uncharacterized protein	GeneID:23558741
FGSG_11923	gene:FGSG_11923	FGSG_11923	protein_coding	uncharacterized protein	GeneID:23558742
FGSG_11924	gene:FGSG_11924	FGSG_11924	protein_coding	uncharacterized protein	GeneID:23558743
FGSG_11925	gene:FGSG_11925	FGSG_11925	protein_coding	uncharacterized protein	GeneID:23558744
FGSG_11926	gene:FGSG_11926	FGSG_11926	protein_coding	uncharacterized protein	GeneID:23558745
FGSG_11927	gene:FGSG_11927	FGSG_11927	protein_coding	uncharacterized protein	GeneID:23558746
FGSG_11928	gene:FGSG_11928	FGSG_11928	protein_coding	uncharacterized protein	GeneID:23558747
FGSG_11929	gene:FGSG_11929	FGSG_11929	protein_coding	uncharacterized protein	GeneID:23558748
FGSG_11930	gene:FGSG_11930	FGSG_11930	protein_coding	uncharacterized protein	GeneID:23558749
FGSG_11931	gene:FGSG_11931	FGSG_11931	protein_coding	uncharacterized protein	GeneID:23558750
FGSG_11932	gene:FGSG_11932	FGSG_11932	protein_coding	uncharacterized protein	GeneID:23558751
FGSG_11933	gene:FGSG_11933	FGSG_11933	protein_coding	uncharacterized protein	GeneID:23558752
FGSG_11934	gene:FGSG_11934	FGSG_11934	protein_coding	uncharacterized protein	GeneID:23558753
FGSG_11935	gene:FGSG_11935	FGSG_11935	protein_coding	uncharacterized protein	GeneID:23558754
FGSG_11936	gene:FGSG_11936	FGSG_11936	protein_coding	uncharacterized protein	GeneID:23558755
FGSG_11937	gene:FGSG_11937	FGSG_11937	protein_coding	uncharacterized protein	GeneID:23558756
FGSG_11938	gene:FGSG_11938	FGSG_11938	protein_coding	ATP phosphoribosyltransferase	GeneID:23558757
FGSG_11939	gene:FGSG_11939	FGSG_11939	protein_coding	uncharacterized protein	GeneID:23558758
FGSG_11940	gene:FGSG_11940	FGSG_11940	protein_coding	uncharacterized protein	GeneID:23558759
FGSG_11941	gene:FGSG_11941	FGSG_11941	protein_coding	uncharacterized protein	GeneID:23558760
FGSG_11942	gene:FGSG_11942	FGSG_11942	protein_coding	uncharacterized protein	GeneID:23558761
FGSG_11943	gene:FGSG_11943	FGSG_11943	protein_coding	uncharacterized protein	GeneID:23558762
FGSG_11944	gene:FGSG_11944	FGSG_11944	protein_coding	uncharacterized protein	GeneID:23558763
FGSG_11945	gene:FGSG_11945	FGSG_11945	protein_coding	uncharacterized protein	GeneID:23558764
FGSG_11946	gene:FGSG_11946	FGSG_11946	protein_coding	uncharacterized protein	GeneID:23558765
FGSG_11947	gene:FGSG_11947	FGSG_11947	protein_coding	uncharacterized protein	GeneID:23558766
FGSG_11948	gene:FGSG_11948	FGSG_11948	protein_coding	uncharacterized protein	GeneID:23558767
FGSG_11949	gene:FGSG_11949	FGSG_11949	protein_coding	uncharacterized protein	GeneID:23558768
FGSG_11950	gene:FGSG_11950	FGSG_11950	protein_coding	uncharacterized protein	GeneID:23558769
FGSG_11951	gene:FGSG_11951	FGSG_11951	protein_coding	uncharacterized protein	GeneID:23558770
FGSG_11952	gene:FGSG_11952	FGSG_11952	protein_coding	uncharacterized protein	GeneID:23558771
FGSG_11953	gene:FGSG_11953	FGSG_11953	protein_coding	uncharacterized protein	GeneID:23558772
FGSG_11954	gene:FGSG_11954	FGSG_11954	protein_coding	uncharacterized protein	GeneID:23558773
FGSG_11955	gene:FGSG_11955	FGSG_11955	protein_coding	uncharacterized protein	GeneID:23558774
FGSG_11956	gene:FGSG_11956	FGSG_11956	protein_coding	uncharacterized protein	GeneID:23558775
FGSG_11957	gene:FGSG_11957	FGSG_11957	protein_coding	uncharacterized protein	GeneID:23558776
FGSG_11958	gene:FGSG_11958	FGSG_11958	protein_coding	uncharacterized protein	GeneID:23558777
FGSG_11959	gene:FGSG_11959	FGSG_11959	protein_coding	uncharacterized protein	GeneID:23558778
FGSG_11960	gene:FGSG_11960	FGSG_11960	protein_coding	uncharacterized protein	GeneID:23558779
FGSG_11961	gene:FGSG_11961	FGSG_11961	protein_coding	uncharacterized protein	GeneID:23558780
FGSG_11962	gene:FGSG_11962	FGSG_11962	protein_coding	uncharacterized protein	GeneID:23558781
FGSG_11963	gene:FGSG_11963	FGSG_11963	protein_coding	uncharacterized protein	GeneID:23558782
FGSG_11964	gene:FGSG_11964	FGSG_11964	protein_coding	uncharacterized protein	GeneID:23558783
FGSG_11965	gene:FGSG_11965	FGSG_11965	protein_coding	uncharacterized protein	GeneID:23558784
FGSG_11966	gene:FGSG_11966	FGSG_11966	protein_coding	uncharacterized protein	GeneID:23558785
FGSG_11967	gene:FGSG_11967	FGSG_11967	protein_coding	uncharacterized protein	GeneID:23558786
FGSG_11968	gene:FGSG_11968	FGSG_11968	protein_coding	uncharacterized protein	GeneID:23558787
FGSG_11969	gene:FGSG_11969	FGSG_11969	protein_coding	uncharacterized protein	GeneID:23558788
FGSG_11970	gene:FGSG_11970	FGSG_11970	protein_coding	uncharacterized protein	GeneID:23558789
FGSG_11971	gene:FGSG_11971	FGSG_11971	protein_coding	uncharacterized protein	GeneID:23558790
FGSG_11972	gene:FGSG_11972	FGSG_11972	protein_coding	uncharacterized protein	GeneID:23558791
FGSG_11973	gene:FGSG_11973	FGSG_11973	protein_coding	phosphate-repressible phosphate permease	GeneID:23558792
FGSG_11974	gene:FGSG_11974	FGSG_11974	protein_coding	uncharacterized protein	GeneID:23558793
FGSG_11975	gene:FGSG_11975	FGSG_11975	protein_coding	uncharacterized protein	GeneID:23558794
FGSG_11976	gene:FGSG_11976	FGSG_11976	protein_coding	uncharacterized protein	GeneID:23558795
FGSG_11977	gene:FGSG_11977	FGSG_11977	protein_coding	ARP2/3 complex 21 kDa subunit	GeneID:23558796
FGSG_11978	gene:FGSG_11978	FGSG_11978	protein_coding	uncharacterized protein	GeneID:23558797
FGSG_11979	gene:FGSG_11979	FGSG_11979	protein_coding	uncharacterized protein	GeneID:23558798
FGSG_11980	gene:FGSG_11980	FGSG_11980	protein_coding	uncharacterized protein	GeneID:23558799
FGSG_11981	gene:FGSG_11981	FGSG_11981	protein_coding	uncharacterized protein	GeneID:23558800
FGSG_11982	gene:FGSG_11982	FGSG_11982	protein_coding	uncharacterized protein	GeneID:23558801
FGSG_11983	gene:FGSG_11983	FGSG_11983	protein_coding	uncharacterized protein	GeneID:23558802
FGSG_11984	gene:FGSG_11984	FGSG_11984	protein_coding	uncharacterized protein	GeneID:23558803
FGSG_11985	gene:FGSG_11985	FGSG_11985	protein_coding	uncharacterized protein	GeneID:23558804
FGSG_11986	gene:FGSG_11986	FGSG_11986	protein_coding	uncharacterized protein	GeneID:23558805
FGSG_11987	gene:FGSG_11987	FGSG_11987	protein_coding	uncharacterized protein	GeneID:23558806
FGSG_11988	gene:FGSG_11988	FGSG_11988	protein_coding	uncharacterized protein	GeneID:23558807
FGSG_11989	gene:FGSG_11989	FGSG_11989	protein_coding	uncharacterized protein	GeneID:23558808
FGSG_11990	gene:FGSG_11990	FGSG_11990	protein_coding	uncharacterized protein	GeneID:23558809
FGSG_11991	gene:FGSG_11991	FGSG_11991	protein_coding	uncharacterized protein	GeneID:23558810
FGSG_11992	gene:FGSG_11992	FGSG_11992	protein_coding	uncharacterized protein	GeneID:23558811
FGSG_11993	gene:FGSG_11993	FGSG_11993	protein_coding	uncharacterized protein	GeneID:23558812
FGSG_11994	gene:FGSG_11994	FGSG_11994	protein_coding	uncharacterized protein	GeneID:23558813
FGSG_11995	gene:FGSG_11995	FGSG_11995	protein_coding	uncharacterized protein	GeneID:23558814
FGSG_11996	gene:FGSG_11996	FGSG_11996	protein_coding	uncharacterized protein	GeneID:23558815
FGSG_11997	gene:FGSG_11997	FGSG_11997	protein_coding	uncharacterized protein	GeneID:23558816
FGSG_11998	gene:FGSG_11998	FGSG_11998	protein_coding	uncharacterized protein	GeneID:23558817
FGSG_11999	gene:FGSG_11999	FGSG_11999	protein_coding	uncharacterized protein	GeneID:23558818
FGSG_12000	gene:FGSG_12000	FGSG_12000	protein_coding	uncharacterized protein	GeneID:23558819
FGSG_12001	gene:FGSG_12001	FGSG_12001	protein_coding	uncharacterized protein	GeneID:23558820
FGSG_12002	gene:FGSG_12002	FGSG_12002	protein_coding	uncharacterized protein	GeneID:23558821
FGSG_12003	gene:FGSG_12003	FGSG_12003	protein_coding	uncharacterized protein	GeneID:23558822
FGSG_12004	gene:FGSG_12004	FGSG_12004	protein_coding	uncharacterized protein	GeneID:23558823
FGSG_12005	gene:FGSG_12005	FGSG_12005	protein_coding	uncharacterized protein	GeneID:23558824
FGSG_12006	gene:FGSG_12006	FGSG_12006	protein_coding	uncharacterized protein	GeneID:23558825
FGSG_12008	gene:FGSG_12008	FGSG_12008	protein_coding	uncharacterized protein	GeneID:23558826
FGSG_12009	gene:FGSG_12009	FGSG_12009	protein_coding	uncharacterized protein	GeneID:23558827
FGSG_12010	gene:FGSG_12010	FGSG_12010	protein_coding	uncharacterized protein	GeneID:23558828
FGSG_12011	gene:FGSG_12011	FGSG_12011	protein_coding	uncharacterized protein	GeneID:23558829
FGSG_12012	gene:FGSG_12012	FGSG_12012	protein_coding	uncharacterized protein	GeneID:23558830
FGSG_12013	gene:FGSG_12013	FGSG_12013	protein_coding	uncharacterized protein	GeneID:23558831
FGSG_12014	gene:FGSG_12014	FGSG_12014	protein_coding	uncharacterized protein	GeneID:23558832
FGSG_12015	gene:FGSG_12015	FGSG_12015	protein_coding	uncharacterized protein	GeneID:23558833
FGSG_12016	gene:FGSG_12016	FGSG_12016	protein_coding	uncharacterized protein	GeneID:23558834
FGSG_12017	gene:FGSG_12017	FGSG_12017	protein_coding	uncharacterized protein	GeneID:23558835
FGSG_12018	gene:FGSG_12018	FGSG_12018	protein_coding	uncharacterized protein	GeneID:23558836
FGSG_12019	gene:FGSG_12019	FGSG_12019	protein_coding	uncharacterized protein	GeneID:23558837
FGSG_12020	gene:FGSG_12020	FGSG_12020	protein_coding	uncharacterized protein	GeneID:23558838
FGSG_12021	gene:FGSG_12021	FGSG_12021	protein_coding	uncharacterized protein	GeneID:23558839
FGSG_12022	gene:FGSG_12022	FGSG_12022	protein_coding	uncharacterized protein	GeneID:23558840
FGSG_12023	gene:FGSG_12023	FGSG_12023	protein_coding	uncharacterized protein	GeneID:23558841
FGSG_12024	gene:FGSG_12024	FGSG_12024	protein_coding	uncharacterized protein	GeneID:23558842
FGSG_12025	gene:FGSG_12025	FGSG_12025	protein_coding	uncharacterized protein	GeneID:23558843
FGSG_12026	gene:FGSG_12026	FGSG_12026	protein_coding	uncharacterized protein	GeneID:23558844
FGSG_12027	gene:FGSG_12027	FGSG_12027	protein_coding	uncharacterized protein	GeneID:23558845
FGSG_12028	gene:FGSG_12028	FGSG_12028	protein_coding	60S ribosomal protein L12	GeneID:23558846
FGSG_12029	gene:FGSG_12029	FGSG_12029	protein_coding	uncharacterized protein	GeneID:23558847
FGSG_12030	gene:FGSG_12030	FGSG_12030	protein_coding	uncharacterized protein	GeneID:23558848
FGSG_12031	gene:FGSG_12031	FGSG_12031	protein_coding	uncharacterized protein	GeneID:23558849
FGSG_12032	gene:FGSG_12032	FGSG_12032	protein_coding	uncharacterized protein	GeneID:23558850
FGSG_12033	gene:FGSG_12033	FGSG_12033	protein_coding	uncharacterized protein	GeneID:23558851
FGSG_12034	gene:FGSG_12034	FGSG_12034	protein_coding	uncharacterized protein	GeneID:23558852
FGSG_12035	gene:FGSG_12035	FGSG_12035	protein_coding	uncharacterized protein	GeneID:23558853
FGSG_12036	gene:FGSG_12036	FGSG_12036	protein_coding	uncharacterized protein	GeneID:23558854
FGSG_12037	gene:FGSG_12037	FGSG_12037	protein_coding	uncharacterized protein	GeneID:23558855
FGSG_12038	gene:FGSG_12038	FGSG_12038	protein_coding	uncharacterized protein	GeneID:23558856
FGSG_12039	gene:FGSG_12039	FGSG_12039	protein_coding	chitin synthase 6	GeneID:23558857
FGSG_12040	gene:FGSG_12040	FGSG_12040	protein_coding	uncharacterized protein	GeneID:23558858
FGSG_12041	gene:FGSG_12041	FGSG_12041	protein_coding	uncharacterized protein	GeneID:23558859
FGSG_12042	gene:FGSG_12042	FGSG_12042	protein_coding	3-phytase A precursor	GeneID:23558860
FGSG_12043	gene:FGSG_12043	FGSG_12043	protein_coding	uncharacterized protein	GeneID:23558861
FGSG_12044	gene:FGSG_12044	FGSG_12044	protein_coding	uncharacterized protein	GeneID:23558862
FGSG_12045	gene:FGSG_12045	FGSG_12045	protein_coding	uncharacterized protein	GeneID:23558863
FGSG_12046	gene:FGSG_12046	FGSG_12046	protein_coding	uncharacterized protein	GeneID:23558864
FGSG_12047	gene:FGSG_12047	FGSG_12047	protein_coding	uncharacterized protein	GeneID:23558865
FGSG_12048	gene:FGSG_12048	FGSG_12048	protein_coding	uncharacterized protein	GeneID:23558866
FGSG_12049	gene:FGSG_12049	FGSG_12049	protein_coding	uncharacterized protein	GeneID:23558867
FGSG_12050	gene:FGSG_12050	FGSG_12050	protein_coding	uncharacterized protein	GeneID:23558868
FGSG_12051	gene:FGSG_12051	FGSG_12051	protein_coding	uncharacterized protein	GeneID:23558869
FGSG_12052	gene:FGSG_12052	FGSG_12052	protein_coding	uncharacterized protein	GeneID:23558870
FGSG_12053	gene:FGSG_12053	FGSG_12053	protein_coding	uncharacterized protein	GeneID:23558871
FGSG_12054	gene:FGSG_12054	FGSG_12054	protein_coding	uncharacterized protein	GeneID:23558872
FGSG_12055	gene:FGSG_12055	FGSG_12055	protein_coding	uncharacterized protein	GeneID:23558873
FGSG_12056	gene:FGSG_12056	FGSG_12056	protein_coding	uncharacterized protein	GeneID:23558874
FGSG_12057	gene:FGSG_12057	FGSG_12057	protein_coding	uncharacterized protein	GeneID:23558875
FGSG_12058	gene:FGSG_12058	FGSG_12058	protein_coding	uncharacterized protein	GeneID:23558876
FGSG_12059	gene:FGSG_12059	FGSG_12059	protein_coding	uncharacterized protein	GeneID:23558877
FGSG_12060	gene:FGSG_12060	FGSG_12060	protein_coding	uncharacterized protein	GeneID:23558878
FGSG_12061	gene:FGSG_12061	FGSG_12061	protein_coding	uncharacterized protein	GeneID:23558879
FGSG_12062	gene:FGSG_12062	FGSG_12062	protein_coding	uncharacterized protein	GeneID:23558880
FGSG_12063	gene:FGSG_12063	FGSG_12063	protein_coding	uncharacterized protein	GeneID:23558881
FGSG_12064	gene:FGSG_12064	FGSG_12064	protein_coding	uncharacterized protein	GeneID:23558882
FGSG_12065	gene:FGSG_12065	FGSG_12065	protein_coding	uncharacterized protein	GeneID:23558883
FGSG_12066	gene:FGSG_12066	FGSG_12066	protein_coding	uncharacterized protein	GeneID:23558884
